node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runs,runtime,runtime_avg,efficiency
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,920,920,920,778688000,128,10,2.82502,0.282502,1.0562934067723415
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,920,920,920,778688000,128,10,3.14935,0.314935,1.267531395367298
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,940,940,940,830584000,128,10,3.12896,0.312896,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,940,940,940,830584000,128,10,4.21963,0.42196300000000003,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,940,940,940,830584000,128,10,2.93479,0.293479,1.0661614630007599
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,940,940,940,830584000,128,10,3.32497,0.332497,1.2690731044189874
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,960,960,960,884736000,128,10,3.76699,0.376699,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,960,960,960,884736000,128,10,4.97241,0.497241,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,960,960,960,884736000,128,10,3.08301,0.308301,1.221854616105689
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,960,960,960,884736000,128,10,3.46399,0.346399,1.4354573771864239
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,980,980,980,941192000,128,10,3.77894,0.377894,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,980,980,980,941192000,128,10,5.03799,0.503799,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,980,980,980,941192000,128,10,3.20601,0.320601,1.178704994681863
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,980,980,980,941192000,128,10,3.63271,0.363271,1.3868406781713927
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1000,1000,1000,1000000000,128,10,3.79676,0.379676,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1000,1000,1000,1000000000,128,10,5.10437,0.510437,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1000,1000,1000,1000000000,128,10,3.36301,0.336301,1.1289767202595293
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1000,1000,1000,1000000000,128,10,3.81041,0.381041,1.3395855039221503
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1020,1020,1020,1061208000,128,10,3.84009,0.384009,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1020,1020,1020,1061208000,128,10,5.21178,0.521178,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1020,1020,1020,1061208000,128,10,3.60552,0.360552,1.0650585768488319
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1020,1020,1020,1061208000,128,10,4.06514,0.40651400000000004,1.2820665462936085
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1040,1040,1040,1124864000,128,10,4.33497,0.433497,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1040,1040,1040,1124864000,128,10,5.8468,0.58468,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1040,1040,1040,1124864000,128,10,3.91242,0.391242,1.1080022083518641
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1040,1040,1040,1124864000,128,10,4.41102,0.441102,1.3254984107984096
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1060,1060,1060,1191016000,128,10,4.46393,0.44639300000000004,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1060,1060,1060,1191016000,128,10,5.99491,0.599491,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1060,1060,1060,1191016000,128,10,4.00102,0.40010199999999996,1.1156979970107626
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1060,1060,1060,1191016000,128,10,4.48779,0.44877900000000004,1.3358267655126463
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1080,1080,1080,1259712000,128,10,5.00098,0.500098,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1080,1080,1080,1259712000,128,10,6.68278,0.668278,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1080,1080,1080,1259712000,128,10,4.22888,0.42288800000000004,1.1825778929645674
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1080,1080,1080,1259712000,128,10,4.77917,0.477917,1.3983139331724965
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1100,1100,1100,1331000000,128,10,5.38901,0.538901,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1100,1100,1100,1331000000,128,10,7.16344,0.716344,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1100,1100,1100,1331000000,128,10,4.36624,0.436624,1.2342450254681372
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1100,1100,1100,1331000000,128,10,4.95602,0.495602,1.4454017538266593
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1120,1120,1120,1404928000,128,10,5.386,0.5386,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1120,1120,1120,1404928000,128,10,7.21167,0.721167,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1120,1120,1120,1404928000,128,10,4.68103,0.468103,1.1506014701892533
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1120,1120,1120,1404928000,128,10,5.28348,0.528348,1.3649469667719003
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1140,1140,1140,1481544000,128,10,5.434,0.5434,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1140,1140,1140,1481544000,128,10,7.30863,0.730863,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,1140,1140,1140,1481544000,128,10,4.66834,0.46683399999999997,1.1640111902732022
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,1140,1140,1140,1481544000,128,10,5.28853,0.528853,1.3819776005808797
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,1160,1160,1160,1560896000,128,10,5.801,0.5801000000000001,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,1160,1160,1160,1560896000,128,10,7.79808,0.779808,1.0
