node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,30,118.404,0.4101719536502145
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,30,120.084,0.4753655774291329
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,40,64.666,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,40,72.922,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,40,157.465,0.41066903756390305
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,40,159.134,0.4582427388238843
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,50,80.728,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,50,89.0789,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,50,197.096,0.40958720623452527
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,50,198.763,0.4481664092411566
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,60,96.923,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,60,105.257,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,60,236.64,0.4095799526707235
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,60,238.306,0.4416884174129061
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,70,113.102,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,70,121.433,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,70,275.659,0.4102967797169692
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,70,277.34,0.4378488497872648
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,80,129.514,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,80,137.801,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,80,314.423,0.41191007019206616
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,80,316.076,0.43597425935534484
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,90,145.703,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,90,154.012,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,90,354.185,0.4113754111551873
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,90,355.852,0.43279790474691726
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,100,161.533,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,100,169.936,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,100,395.325,0.40860810725352553
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,100,397.027,0.4280212680749672
